position,driver_number,lap_duration,meeting_key,session_key,session_name,season,meeting_name,circuit_short_name,date_start,race_key,driver,driver_full_name,team_name
1,1,89.708,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
2,11,89.846,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
3,16,90.0,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
4,55,90.154,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
5,14,90.336,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
6,63,90.34,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
7,44,90.384,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
8,18,90.836,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
9,31,90.984,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
10,27,,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
11,4,91.381,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
12,77,91.443,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
13,24,91.473,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
14,22,92.51,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
15,23,,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
16,2,91.652,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
17,20,91.892,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
18,81,92.101,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
19,21,92.121,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
20,10,92.181,1141,7768,Qualifying,2023,Bahrain Grand Prix,Sakhir,2023-03-04T15:00:00+00:00,sakhir,,,
1,11,88.265,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
2,14,88.73,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
3,63,88.857,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
4,55,88.931,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
5,18,88.945,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
6,31,89.078,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
7,44,89.223,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
8,81,89.243,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
9,10,89.357,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
10,27,89.451,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
11,24,89.461,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
12,16,88.42,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
13,20,89.634,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
14,77,89.668,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
15,1,109.953,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
16,22,89.939,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
17,23,89.994,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
18,21,90.244,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
19,4,90.447,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
20,2,128.51,1142,7775,Qualifying,2023,Saudi Arabian Grand Prix,Jeddah,2023-03-18T17:00:00+00:00,jeddah,,,
1,1,76.732,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
2,63,76.968,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
3,44,77.104,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
4,14,77.139,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
5,55,77.27,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
6,18,77.308,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
7,16,77.369,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
8,23,77.609,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
9,10,77.675,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
10,27,77.735,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
11,31,77.768,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
12,22,78.099,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
13,4,78.119,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
14,20,78.129,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
15,21,78.335,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
16,81,78.517,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
17,24,78.54,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
18,2,78.557,1143,7783,Qualifying,2023,Australian Grand Prix,Melbourne,2023-04-01T06:00:00+00:00,melbourne,,,
1,16,100.203,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
2,1,100.391,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
3,11,100.495,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
4,55,101.016,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
5,44,101.177,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
6,14,101.253,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
7,4,101.281,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
8,22,101.581,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
9,18,101.611,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
10,81,101.611,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
11,63,101.654,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
12,23,101.818,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
13,77,102.259,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
14,2,102.395,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
15,24,102.642,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
16,20,103.417,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
17,10,104.853,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
18,21,115.282,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
19,31,101.798,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
20,27,102.755,1207,9064,Qualifying,2023,Azerbaijan Grand Prix,Baku,2023-04-28T13:00:00+00:00,baku,,,
1,11,86.841,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
2,14,87.202,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
3,55,87.349,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
4,20,87.767,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
5,10,87.786,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
6,63,87.804,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
7,16,87.861,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
8,31,87.935,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
9,1,,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
10,77,,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
11,23,87.795,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
12,27,87.903,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
13,44,87.975,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
14,24,88.091,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
15,21,88.395,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
16,4,88.394,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
17,22,88.429,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
18,18,88.476,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
19,81,88.484,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
20,2,88.577,1208,9074,Qualifying,2023,Miami Grand Prix,Miami,2023-05-06T20:00:00+00:00,miami,,,
1,1,71.365,1210,9090,Qualifying,2023,Monaco Grand Prix,Monte Carlo,2023-05-27T14:00:00+00:00,monte carlo,,,
2,14,71.449,1210,9090,Qualifying,2023,Monaco Grand Prix,Monte Carlo,2023-05-27T14:00:00+00:00,monte carlo,,,
3,31,71.553,1210,9090,Qualifying,2023,Monaco Grand Prix,Monte Carlo,2023-05-27T14:00:00+00:00,monte carlo,,,
4,55,71.63,1210,9090,Qualifying,2023,Monaco Grand Prix,Monte Carlo,2023-05-27T14:00:00+00:00,monte carlo,,,
5,44,71.725,1210,9090,Qualifying,2023,Monaco Grand Prix,Monte Carlo,2023-05-27T14:00:00+00:00,monte carlo,,,
6,16,71.471,1210,9090,Qualifying,2023,Monaco Grand Prix,Monte Carlo,2023-05-27T14:00:00+00:00,monte carlo,,,
7,10,71.933,1210,9090,Qualifying,2023,Monaco Grand Prix,Monte Carlo,2023-05-27T14:00:00+00:00,monte carlo,,,
