position,driver_number,lap_duration,meeting_key,session_key,session_name,season,meeting_name,circuit_short_name,date_start,race_key,driver,driver_full_name,team_name
14,43,65.288,1264,9951,Qualifying,2025,Austrian Grand Prix,Spielberg,2025-06-28T14:00:00+00:00,spielberg,,,
15,87,65.312,1264,9951,Qualifying,2025,Austrian Grand Prix,Spielberg,2025-06-28T14:00:00+00:00,spielberg,,,
16,18,65.329,1264,9951,Qualifying,2025,Austrian Grand Prix,Spielberg,2025-06-28T14:00:00+00:00,spielberg,,,
17,31,65.364,1264,9951,Qualifying,2025,Austrian Grand Prix,Spielberg,2025-06-28T14:00:00+00:00,spielberg,,,
18,22,65.369,1264,9951,Qualifying,2025,Austrian Grand Prix,Spielberg,2025-06-28T14:00:00+00:00,spielberg,,,
19,55,65.582,1264,9951,Qualifying,2025,Austrian Grand Prix,Spielberg,2025-06-28T14:00:00+00:00,spielberg,,,
20,27,65.606,1264,9951,Qualifying,2025,Austrian Grand Prix,Spielberg,2025-06-28T14:00:00+00:00,spielberg,,,
1,1,84.892,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
2,81,84.995,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
3,4,85.01,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
4,63,85.029,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
5,44,85.095,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
6,16,85.121,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
7,14,85.621,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
8,10,85.785,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
9,55,85.746,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
10,12,85.374,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
11,22,85.826,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
12,6,85.864,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
13,23,85.889,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
14,31,85.95,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
15,30,86.44,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
16,5,86.446,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
17,18,86.504,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
18,87,85.471,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
19,27,86.574,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
20,43,87.06,1277,9943,Qualifying,2025,British Grand Prix,Silverstone,2025-07-05T14:00:00+00:00,silverstone,,,
1,4,100.562,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
2,81,100.647,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
3,16,100.9,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
4,1,100.903,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
5,23,101.201,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
6,63,101.26,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
7,22,101.284,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
8,6,101.31,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
9,30,101.328,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
10,5,102.387,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
11,31,101.525,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
12,87,101.617,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
13,10,101.633,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
14,27,101.707,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
15,43,102.022,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
16,18,102.502,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
17,55,101.758,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
18,44,101.939,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
19,12,102.139,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
20,14,102.385,1265,9935,Qualifying,2025,Belgian Grand Prix,Spa-Francorchamps,2025-07-26T14:00:00+00:00,spa francorchamps,,,
1,16,75.372,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
2,81,75.398,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
3,4,75.413,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
4,63,75.425,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
5,14,75.481,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
6,18,75.498,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
7,5,75.725,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
8,1,75.728,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
9,30,75.821,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
10,6,75.915,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
11,87,75.694,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
12,44,75.702,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
13,55,75.781,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
14,43,76.159,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
15,12,76.386,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
16,22,75.899,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
17,10,75.966,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
18,31,76.023,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
19,27,76.081,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
20,23,76.223,1266,9924,Qualifying,2025,Hungarian Grand Prix,Hungaroring,2025-08-02T14:00:00+00:00,hungaroring,,,
1,81,68.662,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
2,4,68.674,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
3,1,68.925,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
4,6,69.208,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
5,63,69.255,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
6,16,69.34,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
7,44,69.39,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
8,30,69.5,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
9,55,69.505,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
10,14,69.63,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
11,12,69.493,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
12,22,69.622,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
13,5,69.622,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
14,10,69.637,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
15,23,69.652,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
16,43,70.104,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
17,27,70.195,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
18,31,70.197,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
19,87,70.262,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
20,18,,1267,9916,Qualifying,2025,Dutch Grand Prix,Zandvoort,2025-08-30T13:00:00+00:00,zandvoort,,,
1,1,78.792,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
2,4,78.869,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
3,81,78.982,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
4,16,79.007,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
5,63,79.157,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
6,12,79.2,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
7,5,79.39,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
8,14,79.424,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
9,22,79.519,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
10,44,79.124,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
11,87,79.446,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
12,27,79.498,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
13,55,79.528,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
14,23,79.583,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
15,31,79.707,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
16,6,79.917,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
17,18,79.948,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
18,43,79.992,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
19,10,80.103,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
20,30,80.279,1268,9908,Qualifying,2025,Italian Grand Prix,Monza,2025-09-06T14:00:00+00:00,monza,,,
1,1,101.117,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
2,55,101.595,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
3,30,101.707,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
4,12,101.717,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
5,63,102.07,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
6,22,102.143,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
7,4,102.239,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
8,6,102.372,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
9,81,,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
10,16,,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
11,14,101.857,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
12,44,102.183,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
13,5,102.277,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
14,18,103.061,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
15,87,,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
16,43,102.779,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
17,27,102.916,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
18,10,103.139,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
19,23,103.778,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
20,31,,1269,9900,Qualifying,2025,Azerbaijan Grand Prix,Baku,2025-09-20T12:00:00+00:00,baku,,,
1,63,89.158,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
2,1,89.34,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
3,81,89.524,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
4,12,89.537,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
5,4,89.586,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
6,44,89.688,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
7,16,89.784,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
8,6,89.846,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
9,87,89.868,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
10,14,89.955,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
11,27,90.141,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
12,30,90.32,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
13,22,90.353,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
14,5,90.82,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
15,18,90.949,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
16,43,90.982,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
17,31,90.989,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
18,10,91.261,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
19,55,,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
20,23,,1270,9892,Qualifying,2025,Singapore Grand Prix,Singapore,2025-10-04T13:00:00+00:00,singapore,,,
1,1,92.51,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
2,4,92.801,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
3,16,92.807,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
4,63,92.826,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
5,44,92.912,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
6,81,93.084,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
7,12,93.114,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
8,87,93.139,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
9,55,93.15,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
10,14,93.16,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
11,27,93.334,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
12,30,93.36,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
13,22,93.466,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
14,10,93.651,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
15,43,94.044,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
16,5,94.125,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
17,31,94.136,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
18,23,94.69,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
19,18,94.54,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
20,6,,1271,9884,Qualifying,2025,United States Grand Prix,Austin,2025-10-18T21:00:00+00:00,austin,,,
1,4,75.586,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
2,16,75.848,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
3,44,75.938,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
4,63,76.034,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
5,1,76.07,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
6,12,76.118,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
7,81,76.174,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
8,6,76.252,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
9,87,76.46,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
10,22,76.816,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
11,31,76.837,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
12,55,76.172,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
13,27,77.016,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
14,14,77.103,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
15,30,78.072,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
16,5,77.412,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
17,23,77.49,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
18,10,77.546,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
19,18,77.606,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
20,43,77.67,1272,9873,Qualifying,2025,Mexico City Grand Prix,Mexico City,2025-10-25T21:00:00+00:00,mexico city,,,
1,4,69.511,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
2,12,69.685,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
3,16,69.805,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
4,81,69.886,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
5,6,69.931,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
6,63,69.942,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
7,30,69.962,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
8,87,69.977,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
9,10,70.002,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
10,27,70.039,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
11,14,70.001,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
12,23,70.053,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
13,44,70.1,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
14,18,70.161,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
15,55,70.472,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
16,1,70.403,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
17,31,70.438,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
18,43,70.632,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
19,22,70.711,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
20,5,,1273,9865,Qualifying,2025,São Paulo Grand Prix,Interlagos,2025-11-08T18:00:00+00:00,interlagos,,,
1,4,107.934,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
2,1,108.257,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
3,55,108.296,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
4,63,108.803,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
5,81,108.961,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
6,30,109.062,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
7,14,109.466,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
8,6,109.554,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
