position,driver_number,lap_duration,meeting_key,session_key,session_name,season,meeting_name,circuit_short_name,date_start,race_key,driver,driver_full_name,team_name
15,14,65.639,1239,9541,Qualifying,2024,Austrian Grand Prix,Spielberg,2024-06-29T14:00:00+00:00,spielberg,,,
16,23,65.736,1239,9541,Qualifying,2024,Austrian Grand Prix,Spielberg,2024-06-29T14:00:00+00:00,spielberg,,,
17,18,65.819,1239,9541,Qualifying,2024,Austrian Grand Prix,Spielberg,2024-06-29T14:00:00+00:00,spielberg,,,
18,77,65.847,1239,9541,Qualifying,2024,Austrian Grand Prix,Spielberg,2024-06-29T14:00:00+00:00,spielberg,,,
19,2,65.856,1239,9541,Qualifying,2024,Austrian Grand Prix,Spielberg,2024-06-29T14:00:00+00:00,spielberg,,,
20,24,66.061,1239,9541,Qualifying,2024,Austrian Grand Prix,Spielberg,2024-06-29T14:00:00+00:00,spielberg,,,
1,63,85.819,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
2,44,85.99,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
3,4,86.03,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
4,1,86.203,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
5,81,86.237,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
6,27,86.338,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
7,55,86.509,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
8,18,86.585,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
9,23,86.64,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
10,14,86.917,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
11,16,87.097,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
12,2,87.175,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
13,22,87.269,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
14,24,87.867,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
15,3,87.949,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
16,77,92.431,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
17,20,92.905,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
18,31,94.557,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
19,11,98.348,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
20,10,99.804,1240,9554,Qualifying,2024,British Grand Prix,Silverstone,2024-07-06T14:00:00+00:00,silverstone,,,
1,4,75.227,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
2,81,75.249,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
3,1,75.273,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
4,55,75.696,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
5,44,75.854,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
6,16,75.905,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
7,14,76.043,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
8,18,76.244,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
9,3,76.447,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
10,22,76.477,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
11,27,76.317,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
12,77,76.384,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
13,23,76.429,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
14,2,76.543,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
15,20,76.548,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
16,11,77.886,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
17,63,77.968,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
18,24,78.037,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
19,31,78.049,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
20,10,78.166,1241,9562,Qualifying,2024,Hungarian Grand Prix,Hungaroring,2024-07-20T14:00:00+00:00,hungaroring,,,
1,16,113.754,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
2,11,113.765,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
3,44,113.835,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
4,4,113.981,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
5,81,114.027,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
6,63,114.184,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
7,55,114.477,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
8,14,114.765,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
9,31,114.81,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
10,23,114.473,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
11,1,113.159,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
12,10,114.635,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
13,3,114.682,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
14,77,114.764,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
15,18,115.716,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
16,27,116.308,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
17,20,116.5,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
18,2,117.23,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
19,24,117.775,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
20,22,116.593,1242,9570,Qualifying,2024,Belgian Grand Prix,Spa-Francorchamps,2024-07-27T14:00:00+00:00,spa francorchamps,,,
1,4,69.673,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
2,1,70.029,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
3,81,70.172,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
4,63,70.244,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
5,11,70.416,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
6,16,70.582,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
7,14,70.633,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
8,18,70.857,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
9,10,70.977,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
10,55,70.914,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
11,22,70.955,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
12,27,71.215,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
13,3,71.943,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
14,44,70.948,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
15,31,71.995,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
16,77,72.168,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
17,24,73.261,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
18,2,,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
19,23,,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
20,20,71.295,1243,9578,Qualifying,2024,Dutch Grand Prix,Zandvoort,2024-08-24T13:00:00+00:00,zandvoort,,,
1,4,79.327,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
2,81,79.436,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
3,63,79.44,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
4,16,79.461,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
5,55,79.467,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
6,44,79.513,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
7,1,80.022,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
8,11,80.062,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
9,23,80.299,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
10,27,80.339,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
11,14,80.421,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
12,3,80.479,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
13,20,80.698,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
14,10,80.738,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
15,31,80.766,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
16,22,80.945,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
17,18,81.013,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
18,43,81.061,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
19,77,81.101,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
20,24,81.445,1244,9586,Qualifying,2024,Italian Grand Prix,Monza,2024-08-31T14:00:00+00:00,monza,,,
1,16,101.365,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
2,81,101.686,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
3,55,101.805,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
4,11,101.813,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
5,63,101.874,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
6,1,102.023,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
7,14,102.369,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
8,43,102.53,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
9,23,102.859,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
10,50,102.968,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
11,22,103.035,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
12,27,103.191,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
13,18,103.404,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
14,3,103.547,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
15,4,103.609,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
16,77,103.618,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
17,24,104.246,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
18,10,,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
19,44,102.289,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
20,31,104.504,1245,9594,Qualifying,2024,Azerbaijan Grand Prix,Baku,2024-09-14T12:00:00+00:00,baku,,,
1,4,89.525,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
2,1,89.728,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
3,44,89.841,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
4,63,89.867,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
5,81,89.953,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
6,27,90.115,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
7,14,90.214,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
8,22,90.354,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
9,16,,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
10,55,,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
11,23,90.474,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
12,43,90.481,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
13,11,90.579,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
14,20,90.653,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
15,31,90.769,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
16,3,91.085,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
17,18,91.094,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
18,10,91.312,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
19,77,91.572,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
20,24,92.054,1246,9602,Qualifying,2024,Singapore Grand Prix,Singapore,2024-09-21T13:00:00+00:00,singapore,,,
1,4,92.33,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
2,1,92.361,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
3,55,92.652,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
4,16,92.74,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
5,81,92.95,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
6,10,93.018,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
7,14,93.309,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
8,20,93.481,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
9,11,,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
10,22,93.506,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
11,27,93.544,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
12,31,93.597,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
13,18,93.759,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
14,23,94.051,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
15,43,94.062,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
16,77,94.152,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
17,44,94.154,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
18,24,94.228,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
19,30,,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
20,63,92.974,1247,9608,Qualifying,2024,United States Grand Prix,Austin,2024-10-19T22:00:00+00:00,austin,,,
1,55,75.946,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
2,1,76.171,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
3,4,76.26,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
4,16,76.265,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
5,63,76.356,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
6,44,76.651,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
7,20,76.886,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
8,10,76.892,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
9,23,77.065,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
10,27,77.365,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
11,22,77.129,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
12,30,77.162,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
13,14,77.168,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
14,18,77.294,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
15,77,77.817,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
16,43,77.558,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
17,81,77.597,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
18,11,77.611,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
19,24,78.072,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
20,31,77.617,1248,9621,Qualifying,2024,Mexico City Grand Prix,Mexico City,2024-10-26T21:00:00+00:00,mexico city,,,
1,4,83.405,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
2,63,83.578,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
3,22,84.111,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
4,31,84.475,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
5,30,84.484,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
6,16,84.525,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
7,23,84.657,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
8,81,84.686,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
9,14,88.998,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
10,18,,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
11,77,86.472,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
12,11,88.158,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
13,10,89.614,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
14,44,91.15,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
15,50,91.229,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
16,43,91.27,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
17,1,87.771,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
18,27,91.623,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
19,24,92.263,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
20,55,89.406,1249,9627,Qualifying,2024,São Paulo Grand Prix,Interlagos,2024-11-03T10:30:00+00:00,interlagos,,,
1,63,92.312,1250,9640,Qualifying,2024,Las Vegas Grand Prix,Las Vegas,2024-11-23T06:00:00+00:00,las vegas,,,
2,55,92.41,1250,9640,Qualifying,2024,Las Vegas Grand Prix,Las Vegas,2024-11-23T06:00:00+00:00,las vegas,,,
3,10,92.664,1250,9640,Qualifying,2024,Las Vegas Grand Prix,Las Vegas,2024-11-23T06:00:00+00:00,las vegas,,,
4,16,92.783,1250,9640,Qualifying,2024,Las Vegas Grand Prix,Las Vegas,2024-11-23T06:00:00+00:00,las vegas,,,
5,1,92.797,1250,9640,Qualifying,2024,Las Vegas Grand Prix,Las Vegas,2024-11-23T06:00:00+00:00,las vegas,,,
6,4,93.008,1250,9640,Qualifying,2024,Las Vegas Grand Prix,Las Vegas,2024-11-23T06:00:00+00:00,las vegas,,,
7,22,93.029,1250,9640,Qualifying,2024,Las Vegas Grand Prix,Las Vegas,2024-11-23T06:00:00+00:00,las vegas,,,
8,81,93.033,1250,9640,Qualifying,2024,Las Vegas Grand Prix,Las Vegas,2024-11-23T06:00:00+00:00,las vegas,,,
